gps_timestamp,latitude,longitude,depth_timestamp,depth,sonde_timestamp,Chlorophyll RFU,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Battery V
1584114160.88279,43.4100701,-72.0368707,1584114161.04067,-1.80999994277954,1584114161,0.170000001788139,61.9000015258789,1.76499998569489,109.5,92.5,94.5,12.6000003814697,2.50999999046326,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90000009536743,5.40000009536743,2.55100011825562,5.75
1584114161.85519,43.4100702,-72.0368707,1584114162.03064,-1.8199999332428,1584114162,0.129999995231628,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.50999999046326,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90000009536743,5.40000009536743,2.55100011825562,5.75
1584114163.12397,43.410069,-72.0368706,1584114163.04703,-1.80999994277954,1584114163,0.079999998211861,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.50999999046326,0.050000000745058,108.400001525879,-0.009999999776483,70,0.569999992847443,0,6.90000009536743,5.40000009536743,2.55100011825562,5.75
1584114164.08924,43.4100678,-72.0368706,1584114164.03432,-1.80999994277954,1584114164,0.029999999329448,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.50999999046326,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90000009536743,5.40000009536743,2.55100011825562,5.75
1584114165.06583,43.4100671,-72.0368706,1584114165.03421,-1.80999994277954,1584114165,-0.009999999776483,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90000009536743,5.40000009536743,2.55100011825562,5.75
1584114166.00356,43.4100668,-72.0368707,1584114166.03583,-1.80999994277954,1584114166,-0.059999998658896,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90000009536743,5.40000009536743,2.55100011825562,5.75
1584114166.97669,43.4100666,-72.0368707,1584114167.03549,-1.80999994277954,1584114167,-0.109999999403954,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90000009536743,5.40000009536743,2.55100011825562,5.75
1584114167.94025,43.4100672,-72.0368707,1584114168.03488,-1.80999994277954,1584114168,-0.170000001788139,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.019999999552965,70,0.560000002384186,0,6.90000009536743,5.40000009536743,2.55100011825562,5.75
1584114168.88797,43.4100685,-72.0368707,1584114169.0351,-1.80999994277954,1584114169,-0.200000002980232,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.009999999776483,70,0.569999992847443,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114169.85339,43.4100701,-72.0368706,1584114170.0353,-1.80999994277954,1584114170,-0.230000004172325,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.019999999552965,70,0.569999992847443,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114171.13561,43.4100727,-72.0368707,1584114171.02846,-1.8199999332428,1584114171,-0.259999990463257,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.019999999552965,70,0.579999983310699,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114172.08983,43.4100737,-72.0368707,1584114172.03667,-1.8199999332428,1584114172,-0.270000010728836,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6099996566772,2.51099991798401,0.050000000745058,108.400001525879,-0.029999999329448,70,0.569999992847443,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114173.06841,43.4100741,-72.0368707,1584114173.03588,-1.8199999332428,1584114173,-0.280000001192093,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.029999999329448,70,0.569999992847443,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114174.00496,43.4100736,-72.0368708,1584114174.03586,-1.8199999332428,1584114174,-0.270000010728836,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6099996566772,2.51099991798401,0.050000000745058,108.400001525879,-0.029999999329448,70,0.569999992847443,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114175.00422,43.4100721,-72.0368708,1584114175.05281,-1.8199999332428,1584114175,-0.270000010728836,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.029999999329448,70,0.560000002384186,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114175.94301,43.4100711,-72.0368707,1584114176.03665,-1.8199999332428,1584114176,-0.259999990463257,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.029999999329448,70,0.560000002384186,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114176.90032,43.4100705,-72.0368707,1584114177.0359,-1.8199999332428,1584114177,-0.25,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.029999999329448,70,0.550000011920929,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114177.8557,43.4100702,-72.0368708,1584114178.03194,-1.8199999332428,1584114178,-0.219999998807907,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.03999999910593,70,0.560000002384186,0,6.90000009536743,5.30000019073486,2.55100011825562,5.75
1584114179.12667,43.4100699,-72.0368707,1584114179.05836,-1.80999994277954,1584114179,-0.200000002980232,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.03999999910593,70,0.550000011920929,0,6.90000009536743,5.19999980926514,2.55100011825562,5.75
1584114180.10283,43.4100685,-72.0368708,1584114180.03764,-1.8199999332428,1584114180,-0.180000007152557,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51099991798401,0.050000000745058,108.400001525879,-0.03999999910593,70,0.550000011920929,0,6.90000009536743,5.19999980926514,2.54999995231628,5.75
1584114181.06931,43.4100675,-72.0368708,1584114181.03899,-1.8199999332428,1584114181,-0.159999996423721,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6099996566772,2.51099991798401,0.050000000745058,108.400001525879,-0.03999999910593,70,0.550000011920929,0,6.90000009536743,5.19999980926514,2.54999995231628,5.75
1584114182.00805,43.4100669,-72.0368692,1584114182.03749,-1.8199999332428,1584114182,-0.140000000596046,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6000003814697,2.51200008392334,0.050000000745058,108.400001525879,-0.029999999329448,70,0.550000011920929,0,6.90000009536743,5.19999980926514,2.54999995231628,5.75
1584114182.98048,43.4100666,-72.0368694,1584114183.0553,-1.8199999332428,1584114183,-0.109999999403954,61.9000015258789,1.76600003242493,109.5,92.5,94.5,12.6099996566772,2.51200008392334,0.050000000745058,108.400001525879,-0.029999999329448,70,0.550000011920929,0,6.90000009536743,5.19999980926514,2.54999995231628,5.75
1584114183.92902,43.4100666,-72.0368701,1584114184.03963,-1.8199999332428,1584114184,-0.090000003576279,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6099996566772,2.51200008392334,0.050000000745058,108.400001525879,-0.03999999910593,70,0.560000002384186,0,6.90000009536743,5.19999980926514,2.54999995231628,5.75
1584114184.9075,43.4100666,-72.0368705,1584114185.03802,-1.8199999332428,1584114185,-0.079999998211861,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6099996566772,2.51200008392334,0.050000000745058,108.400001525879,-0.029999999329448,70,0.560000002384186,0,6.90999984741211,5.19999980926514,2.54999995231628,5.75
1584114185.86002,43.4100666,-72.0368689,1584114186.03805,-1.8199999332428,1584114186,-0.070000000298023,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51200008392334,0.050000000745058,108.400001525879,-0.019999999552965,70,0.550000011920929,0,6.90999984741211,5.19999980926514,2.54999995231628,5.75
1584114187.14183,43.4100667,-72.0368698,1584114187.033,-1.8199999332428,1584114187,-0.079999998211861,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6099996566772,2.51200008392334,0.050000000745058,108.400001525879,-0.019999999552965,70,0.560000002384186,0,6.90999984741211,5.19999980926514,2.55100011825562,5.75
1584114188.10423,43.4100667,-72.0368703,1584114188.04028,-1.80999994277954,1584114188,-0.090000003576279,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51200008392334,0.050000000745058,108.400001525879,-0.019999999552965,70,0.550000011920929,0,6.90999984741211,5.09999990463257,2.55100011825562,5.75
1584114189.07168,43.4100667,-72.0368707,1584114189.03831,-1.80999994277954,1584114189,-0.109999999403954,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6099996566772,2.51200008392334,0.050000000745058,108.400001525879,-0.019999999552965,70,0.550000011920929,0,6.90999984741211,5.09999990463257,2.55100011825562,5.75
1584114190.0093,43.4100666,-72.0368708,1584114190.03864,-1.80999994277954,1584114190,-0.109999999403954,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6099996566772,2.51200008392334,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90999984741211,5.09999990463257,2.55200004577637,5.75
1584114190.97143,43.4100666,-72.0368709,1584114191.0327,-1.80999994277954,1584114191,-0.129999995231628,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6099996566772,2.51200008392334,0.050000000745058,108.400001525879,-0.009999999776483,70,0.550000011920929,0,6.90999984741211,5.09999990463257,2.55200004577637,5.75
1584114191.9296,43.4100675,-72.0368709,1584114192.03864,-1.80999994277954,1584114192,-0.140000000596046,61.9000015258789,1.76699995994568,109.5,92.5999984741211,94.5,12.6099996566772,2.51200008392334,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90999984741211,5.09999990463257,2.55200004577637,5.75
1584114192.90214,43.4100679,-72.0368709,1584114193.03906,-1.80999994277954,1584114193,-0.150000005960464,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6099996566772,2.51200008392334,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90999984741211,5.09999990463257,2.55299997329712,5.75
1584114193.86022,43.4100685,-72.0368709,1584114194.03927,-1.8199999332428,1584114194,-0.170000001788139,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51200008392334,0.050000000745058,108.400001525879,-0.009999999776483,70,0.560000002384186,0,6.90999984741211,5.09999990463257,2.55399990081787,5.75
1584114195.13332,43.4100675,-72.0368709,1584114195.03928,-1.80999994277954,1584114195,-0.189999997615814,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51200008392334,0.050000000745058,108.400001525879,-0.009999999776483,70,0.550000011920929,0,6.90999984741211,5.09999990463257,2.55399990081787,5.75
1584114196.10201,43.4100671,-72.0368709,1584114196.03944,-1.80999994277954,1584114196,-0.200000002980232,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51200008392334,0.050000000745058,108.400001525879,-0.019999999552965,70,0.550000011920929,0,6.90999984741211,5.09999990463257,2.55399990081787,5.75
1584114197.0827,43.4100668,-72.0368709,1584114197.03982,-1.80999994277954,1584114197,-0.209999993443489,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51200008392334,0.050000000745058,108.400001525879,-0.019999999552965,70,0.550000011920929,0,6.90999984741211,5,2.5550000667572,5.75
1584114198.01387,43.4100672,-72.0368708,1584114198.04507,-1.80999994277954,1584114198,-0.209999993443489,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51200008392334,0.050000000745058,108.400001525879,-0.019999999552965,70,0.540000021457672,0,6.90999984741211,5,2.5550000667572,5.75
1584114198.97057,43.4100686,-72.0368708,1584114199.04022,-1.80999994277954,1584114199,-0.209999993443489,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51200008392334,0.050000000745058,108.400001525879,-0.019999999552965,70,0.540000021457672,0,6.90999984741211,5,2.55599999427795,5.75
1584114199.93058,43.4100693,-72.0368708,1584114200.04066,-1.80999994277954,1584114200,-0.219999998807907,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.019999999552965,70,0.540000021457672,0,6.90999984741211,5,2.55599999427795,5.75
1584114200.89775,43.4100685,-72.0368708,1584114201.04133,-1.80999994277954,1584114201,-0.230000004172325,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.019999999552965,70,0.540000021457672,0,6.90999984741211,5,2.55599999427795,5.75
1584114201.85257,43.4100676,-72.0368709,1584114202.05208,-1.8199999332428,1584114202,-0.219999998807907,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.009999999776483,70,0.540000021457672,0,6.90999984741211,5,2.55599999427795,5.75
1584114203.13174,43.4100669,-72.0368709,1584114203.04681,-1.80999994277954,1584114203,-0.209999993443489,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.009999999776483,70,0.550000011920929,0,6.90999984741211,5,2.55599999427795,5.75
1584114204.10573,43.4100666,-72.0368709,1584114204.0549,-1.80999994277954,1584114204,-0.209999993443489,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.009999999776483,70,0.550000011920929,0,6.90999984741211,5,2.55699992179871,5.75
1584114205.07166,43.4100665,-72.0368709,1584114205.04608,-1.8199999332428,1584114205,-0.189999997615814,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.009999999776483,70,0.540000021457672,0,6.90999984741211,5,2.55699992179871,5.75
1584114206.01136,43.4100665,-72.036871,1584114206.04779,-1.8199999332428,1584114206,-0.180000007152557,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.009999999776483,70,0.540000021457672,0,6.90999984741211,5,2.55699992179871,5.75
1584114207.00473,43.410067,-72.036871,1584114207.0548,-1.80999994277954,1584114207,-0.170000001788139,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.009999999776483,70,0.550000011920929,0,6.90999984741211,4.90000009536743,2.55699992179871,5.75
1584114207.93302,43.4100685,-72.036871,1584114208.05229,-1.80999994277954,1584114208,-0.150000005960464,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.009999999776483,70,0.540000021457672,0,6.90999984741211,4.90000009536743,2.55699992179871,5.75
1584114208.9006,43.4100694,-72.036871,1584114209.0483,-1.8199999332428,1584114209,-0.150000005960464,61.9000015258789,1.76699995994568,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.009999999776483,70,0.550000011920929,0,6.90999984741211,4.90000009536743,2.55699992179871,5.75
1584114209.85648,43.41007,-72.0368709,1584114210.05449,-1.8199999332428,1584114210,-0.159999996423721,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.019999999552965,70,0.550000011920929,0,6.90999984741211,4.90000009536743,2.55699992179871,5.75
1584114211.13841,43.41007,-72.0368709,1584114211.05376,-1.80999994277954,1584114211,-0.159999996423721,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51300001144409,0.050000000745058,108.400001525879,-0.019999999552965,70,0.550000011920929,0,6.90999984741211,4.90000009536743,2.55699992179871,5.75
1584114212.10758,43.4100685,-72.036871,1584114212.05568,-1.8199999332428,1584114212,-0.159999996423721,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.029999999329448,70,0.540000021457672,0,6.90999984741211,4.90000009536743,2.55699992179871,5.75
1584114213.07395,43.4100685,-72.0368709,1584114213.04526,-1.80999994277954,1584114213,-0.170000001788139,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.029999999329448,70,0.540000021457672,0,6.90999984741211,4.90000009536743,2.55599999427795,5.75
1584114214.01298,43.4100692,-72.0368709,1584114214.04408,-1.8199999332428,1584114214,-0.189999997615814,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.029999999329448,70,0.540000021457672,0,6.90999984741211,4.90000009536743,2.55599999427795,5.75
1584114214.98414,43.4100685,-72.0368709,1584114215.04436,-1.8199999332428,1584114215,-0.209999993443489,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.029999999329448,70,0.540000021457672,0,6.90999984741211,4.90000009536743,2.55599999427795,5.75
1584114215.94502,43.4100676,-72.0368709,1584114216.04465,-1.8199999332428,1584114216,-0.230000004172325,62,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.029999999329448,70,0.550000011920929,0,6.90999984741211,4.90000009536743,2.55599999427795,5.75
1584114216.89789,43.4100682,-72.0368709,1584114217.05574,-1.8199999332428,1584114217,-0.25,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.019999999552965,70,0.540000021457672,0,6.90999984741211,4.90000009536743,2.5550000667572,5.75
1584114217.86136,43.4100692,-72.0368709,1584114218.05747,-1.8199999332428,1584114218,-0.259999990463257,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.03999999910593,70,0.540000021457672,0,6.90999984741211,4.80000019073486,2.5550000667572,5.75
1584114219.1339,43.4100706,-72.036871,1584114219.05703,-1.8199999332428,1584114219,-0.270000010728836,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.029999999329448,70,0.550000011920929,0,6.90999984741211,4.80000019073486,2.5550000667572,5.75
1584114220.12138,43.410071,-72.036871,1584114220.04882,-1.8199999332428,1584114220,-0.280000001192093,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.029999999329448,70,0.560000002384186,0,6.90999984741211,4.80000019073486,2.5550000667572,5.75
1584114221.07178,43.4100704,-72.036871,1584114221.05209,-1.8199999332428,1584114221,-0.280000001192093,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.03999999910593,70,0.560000002384186,0,6.90999984741211,4.80000019073486,2.5550000667572,5.75
1584114222.0141,43.4100687,-72.036871,1584114222.04171,-1.8199999332428,1584114222,-0.280000001192093,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.050000000745058,70,0.569999992847443,0,6.90999984741211,4.80000019073486,2.55399990081787,5.75
1584114222.98082,43.4100677,-72.036871,1584114223.04891,-1.8199999332428,1584114223,-0.280000001192093,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.050000000745058,70,0.569999992847443,0,6.90999984741211,4.80000019073486,2.55399990081787,5.75
1584114223.93613,43.4100671,-72.036871,1584114223.95669,-1.8199999332428,1584114224,-0.270000010728836,61.9000015258789,1.76800000667572,109.5,92.5,94.5,12.6000003814697,2.51399993896484,0.050000000745058,108.400001525879,-0.03999999910593,70,0.579999983310699,0,6.90999984741211,4.80000019073486,2.55399990081787,5.75
1584114224.90128,43.4100667,-72.036871,1584114225.05827,-1.80999994277954,1584114225,-0.25,62,1.76800000667572,109.599998474121,92.5,94.5,12.6000003814697,2.51500010490417,0.050000000745058,108.400001525879,-0.050000000745058,70,0.589999973773956,0,6.90999984741211,4.80000019073486,2.55399990081787,5.75
1584114225.85766,43.4100666,-72.036871,1584114226.05445,-1.8199999332428,1584114226,-0.25,61.9000015258789,1.76900005340576,109.5,92.5,94.5,12.6000003814697,2.51500010490417,0.050000000745058,108.400001525879,-0.050000000745058,70,0.589999973773956,0,6.90999984741211,4.80000019073486,2.55399990081787,5.75
